Tweets,Reformed_Tweets,sentiment_scores,compound_score,sentiment
Still feel feckin arseholed...a sign of old age me thinks ,still feel feckin arseholea sign ol age think,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"@SukottoXD I saw ice in the rain today. Not quite snow, but frozen water, nonetheless. ",saw ice rain toay quite snow frozen water nonetheless,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@charp I was being all nerdy &amp; thinking they could help me with my Metropolitan Area Network ,nery amp thinking coul help metropolitan area network,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",0.4019,Positive
tired but cant sleep............. ,tire cant sleep,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@JBeauty lol   GOODNIGHT,lol goonight,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,Positive
I'm laying in bed facing the wall and trying to relax but I'm hearing so many things plus the air conditioning sound is so louad ,im laying facing wall trying relax im hearing many thing plus air conitioning soun loua,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",0.4404,Positive
Someone needs to give this baby a home!!! I would but it's a bit too soon  http://tinyurl.com/dzbppd,someone nees give baby home woul bit soon,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
In bed. Finally!  Long day tomorrow ,finally long ay tomorrow,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Cant sleep. Ugh. If this is going to be a trend i.ll need to find something to do with my wakeful night hours. Read? Learn a language? ,cant sleep ugh going tren ill nee fin something wakeful night hour rea learn language,"{'neg': 0.154, 'neu': 0.717, 'pos': 0.129, 'compound': -0.12}",-0.12,Negative
Airlie is  sick   and now Mason is sick Too. He is going to miss his school disco ,airlie sick mason sick going miss school isco,"{'neg': 0.621, 'neu': 0.379, 'pos': 0.0, 'compound': -0.802}",-0.802,Negative
Our trip has been canceled. See the latest blog post for info  http://kiwinova.blogspot.com/,trip cancele see latest blog post info,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Just saw 1 little and 1 huge stingray in foot-deep water off catseye beach at low tide. No turtles yet.  ,saw 1 little 1 huge stingray footeep water catseye beach low tie turtle yet,"{'neg': 0.149, 'neu': 0.709, 'pos': 0.142, 'compound': -0.024}",-0.024,Negative
Have to update my picture cos I look old and fat.  Oh I am old and fat  playing badminton is not working on weight ,upate picture co look ol fat oh ol fat playing baminton working weight,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}",0.2023,Positive
Just saw some snow flakes ,saw snow flake,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"lol, honeybaby, i sound like a ny-quil commercial. that word only looks right with a green background. i want to sleep but i can't ",lol honeybaby soun like nyquil commercial wor look right green backgroun want sleep cant,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6808}",0.6808,Positive
"Feeling soree, bad idea to go running when your sick ",feeling soree ba iea go running sick,"{'neg': 0.337, 'neu': 0.51, 'pos': 0.153, 'compound': -0.4215}",-0.4215,Negative
T___T need more sleep but my body wont let me  so i will draw instead  &lt;3,tt nee sleep boy wont let raw instea lt3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"@30SECONDSTOMARS: Thank's for your prayers, these days are very difficults ",thank prayer ays ifficults,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,Positive
@vanidosa27 What's wrong? why do you need an inhaler? I didn't even know you were sick  Hope you start feeling better,wrong nee inhaler int even know sick hope start feeling better,"{'neg': 0.325, 'neu': 0.305, 'pos': 0.371, 'compound': -0.0258}",-0.0258,Negative
"@eri74 Goodmorning!  hahaha, let me guess .... CB? hahaha me not ",goomorning hahaha let guess cb hahaha,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.802}",0.802,Positive
"Doesn't know why, but is feeling very down. And a trip to the gym didn't help ",oesnt know feeling trip gym int help,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.4939}",0.4939,Positive
Computer/internet is hating me tonight... I swear. And I can't find my USB cord for my sidekick ,computerinternet hating tonight swear cant fin usb cor siekick,"{'neg': 0.391, 'neu': 0.609, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative
Taking Angus for a check-up today. I always quietly dread it but this time he's poorly so I know the lung function tests will be crap. ,taking angus checkup toay always quietly rea time poorly know lung function test crap,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.3818}",-0.3818,Negative
@grahamcracker  If only you were working in the Melbourne Victoria Police Department or the Melbourne City Cabs. ,working melbourne victoria police epartment melbourne city cab,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
doing homework...  ,oing homework,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
has realized that twitter is getting more attention from her mama then she is....hahaha  LAME!,realize twitter getting attention mama ishahaha lame,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
"@m0nkfish Eww. Hershys kisses are ok, but not amazing ",eww hershys kiss ok amazing,"{'neg': 0.0, 'neu': 0.185, 'pos': 0.815, 'compound': 0.8316}",0.8316,Positive
whoa im super hungry  Life cereal w/granola &amp; raspberries is calling my name,whoa im super hungry life cereal wgranola amp raspberry calling name,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.5994}",0.5994,Positive
wants to go to easterfest ,want go easterfest,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.0772}",0.0772,Positive
Really let down by gossip girl...it's all I have to make my Mondays good and all they give are reruns... ,really let gossip girlit make monays goo give rerun,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.2449}",-0.2449,Negative
am trying to fit all my stuff in a tiny bag so i can take it on as hand luggage. dont think its gonna work ,trying fit stuff tiny bag take han luggage ont think gonna work,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612,Positive
"@sunky being a grown up is horrid, isn't it ",grown horri isnt,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@SEAF2009 I am strongly considering improvising. I missed last year I was so sick. ,strongly consiering improvising misse last year sick,"{'neg': 0.317, 'neu': 0.481, 'pos': 0.202, 'compound': -0.296}",-0.296,Negative
@innocentdrinks COKE!? 20% minority stake? Really? Not April Fool? Can you give it back? So depressing. You were a favourite brand. Sad ,coke 20 minority stake really april fool give back epressing favourite bran sa,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.4902}",-0.4902,Negative
has just said goodbye to her hubby who is off globe trotting away ,sai goobye hubby globe trotting away,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@ChauV I has so many things to do ,many thing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@bkGirlFriday dude it snowed here today...cant imagine the weather in hawaii right now ,ue snowe toaycant imagine weather hawaii right,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"updating my myspace profile, i need more followers coz its a bit sad only to have one ",upating myspace profile nee follower coz bit sa one,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"when you read my updates, blogspot, bulletin on myspace, etc. You could just figure it out on your own. I don't care ",rea upates blogspot bulletin myspace etc coul figure ont care,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,Positive
@thelmarockz thelma I can't see shiz I see blank and me and u comments ,thelma cant see shiz see blank u comment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"Back at :work, have to go to ::Zeist in a minute. But want to stay here to do some work ",back work go zeist minute want stay work,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",0.0772,Positive
I thought you could buy Silent Hill for the PSP on the PS Store? I can't find it anywhere? ,thought coul buy silent hill psp p store cant fin anywhere,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Doing my taxes. Not in the best mood because of this ,oing tax best moo,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,Positive
I am not a fan of sleeping alone  baby boo,fan sleeping alone baby boo,"{'neg': 0.274, 'neu': 0.411, 'pos': 0.315, 'compound': 0.0772}",0.0772,Positive
"I NEVER THOUGHT THAT I COULD  HATE SOMBODY, BUT I REALLY HATE YOU ï¿½TOBE D....ï¿½, I ONLY GAVE YOU ALL OF MY LOVE AND YOU  PAY ME SO BAD! ",never thought coul hate somboy really hate ï¿½tobe ï¿½ gave love pay ba,"{'neg': 0.068, 'neu': 0.437, 'pos': 0.495, 'compound': 0.8688}",0.8688,Positive
@tommcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset ='( lol..a msg would make up 4 it!,hey saw u guy play pushoverint get 2 meet u tho cuz th huge line upset lola msg woul make 4,"{'neg': 0.122, 'neu': 0.657, 'pos': 0.221, 'compound': 0.2732}",0.2732,Positive
Going to sleep now. Johnny just died on the OC. ,going sleep johnny ie oc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
again with the fucked sleep... ive decided to go do homework instead ,fucke sleep ive ecie go homework instea,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@OscarTG Morning. No sun here unfortunately ,morning sun unfortunately,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.34}",-0.34,Negative
I need a holiday  only one day off this year.,nee holiay one ay year,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@stephenkruiser sorry to hear about your dog. ,sorry hear og,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative
@trash_kitten  solution will be found!,solution foun,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.3182}",0.3182,Positive
Got to do Spanish revision today ,got spanish revision toay,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
has a cold from playing outside yesterday ,col playing outsie yesteray,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.2023}",0.2023,Positive
why does stik-o have to be chocolate?! ,oes stiko chocolate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
I need SIMS 3. Gaah! ,nee sims 3 gaah,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
is listening to an awesome song but i dnt no the name but i wanna upload it on limewire!!!!! ,listening awesome song nt name wanna uploa limewire,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}",0.6249,Positive
@Linda_James Im not a morning person! Never have been  prefer the night!,im morning person never prefer night,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"@smaffulli correction: they don't tell you, but a cert. is there. How you can use it is a different matter, and without Win yet another! ",correction ont tell cert use ifferent matter without win yet another,"{'neg': 0.233, 'neu': 0.683, 'pos': 0.084, 'compound': -0.4537}",-0.4537,Negative
"@ktml I think its iTunes fault I cant download it on my Mac now &quot;store busy&quot;   if you got it, anything awesome in the camerakit update?",think itunes fault cant ownloa mac quotstore busyquot got anything awesome camerakit upate,"{'neg': 0.152, 'neu': 0.618, 'pos': 0.23, 'compound': 0.34}",0.34,Positive
@KateriH How was the TJ dinner tonight? My freezer melted down. ,tj inner tonight freezer melte,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@martiy ouchies.    have a good day .......and goodnight @SuperTim.,ouchies goo ay goonight,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@geoffmartinez youre going to be in mexico on easter?  why?,youre going mexico easter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Early Twitter Buzz: Star Trek Has Secret Premiere in Austin - http://is.gd/r9vr Holy crap! Wish I was there... ,early twitter buzz star trek secret premiere austin holy crap wish,"{'neg': 0.182, 'neu': 0.629, 'pos': 0.189, 'compound': 0.0258}",0.0258,Positive
i think i'm getting sick.  ,think im getting sick,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.5106}",-0.5106,Negative
happy birthday jaime. loveyou&lt;3.     ...officially screwed right now. midterm. quiz. 2 projects. and 300 page book. shoot me. please. ,happy birthay jaime loveyoult3 officially screwe right miterm quiz 2 project 300 page book shoot please,"{'neg': 0.118, 'neu': 0.588, 'pos': 0.294, 'compound': 0.5574}",0.5574,Positive
revising my essay and talking to my hubby on aim ,revising essay talking hubby aim,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"@LizDinkel lol, I figured as much...but you never know. We don't talk anymore, maybe you became easily offended... ",lol figure muchbut never know ont talk anymore maybe became easily offene,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.6369}",0.6369,Positive
"traffic not as bad as normal, so super early for meeting ",traffic ba normal super early meeting,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.5994}",0.5994,Positive
yo that was hella weird my twitter got deleted ,yo hella weir twitter got elete,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
They don't get hyphy on the east coast  ...even to E40,ont get hyphy east coast even e40,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"Perfectly ripe and fresh banana goes in the bag.. Arrive at office, it looks like it has been hit by a freight train. Poor banana ",perfectly ripe fresh banana go bag arrive office look like hit freight train poor banana,"{'neg': 0.134, 'neu': 0.476, 'pos': 0.39, 'compound': 0.7096}",0.7096,Positive
home. mc. bored. missing him. who? him  sigh. im bored. tadi exam &amp; was okay. thursday lagi exam. gaaaaaaaaaaaaaahhh!,home mc bore missing sigh im bore tai exam amp okay thursay lagi exam gaaaaaaaaaaaaaahhh,"{'neg': 0.323, 'neu': 0.521, 'pos': 0.156, 'compound': -0.4939}",-0.4939,Negative
rufus rufus rufus! Bloody Brillaint!!!! Shame my mum is such a miserable crab or i could liten to him while i work ,rufus rufus rufus blooy brillaint shame mum miserable crab coul liten work,"{'neg': 0.387, 'neu': 0.613, 'pos': 0.0, 'compound': -0.743}",-0.743,Negative
me and @maddeh are so in sync that both of our stummics hurt right now ,sync stummics hurt right,"{'neg': 0.531, 'neu': 0.469, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
studying commerce  how am i suppose to remember so much????,stuying commerce suppose remember much,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
....it's just fever... ,fever,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
cuz like troybolton is the hottiemcsuperbob. omfgz. my nail buds  - cries -,cuz like troybolton hottiemcsuperbob omfgz nail bus cry,"{'neg': 0.267, 'neu': 0.517, 'pos': 0.216, 'compound': -0.1531}",-0.1531,Negative
"Arghh! My hands are itchy!! Could it be that on top of my 'alergy' to beef, I also cannot eat chicken no more?? ",arghh han itchy coul top alergy beef also cannot eat chicken,"{'neg': 0.163, 'neu': 0.698, 'pos': 0.14, 'compound': -0.0772}",-0.0772,Negative
I cant sleep. Missing the person I love most for the past 7yrs of my life. If only... ,cant sleep missing person love past 7yrs life,"{'neg': 0.0, 'neu': 0.496, 'pos': 0.504, 'compound': 0.7259}",0.7259,Positive
Time to get me ass in gear and start the day ,time get as gear start ay,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Should really go to sleep so i can get up early tomorrow (well today now) ,shoul really go sleep get early tomorrow well toay,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.2732}",0.2732,Positive
Fairly certain I have the flu. ,fairly certain flu,"{'neg': 0.456, 'neu': 0.175, 'pos': 0.368, 'compound': -0.128}",-0.128,Negative
I'm going to put myself out of this misery and go to freakin bed.  Ugh ,im going put misery go freakin ugh,"{'neg': 0.565, 'neu': 0.435, 'pos': 0.0, 'compound': -0.7579}",-0.7579,Negative
is again in the math lab ,math lab,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
i don't wanna leave CO! 4:15 am is coming too soon!! ,ont wanna leave co 415 coming soon,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.0516}",-0.0516,Negative
"@brightillusions  only one to fill that position. They've just tightened our borders or something  Which sucks, I want you to move here!",one fill position theyve tightene borer something suck want move,"{'neg': 0.341, 'neu': 0.556, 'pos': 0.103, 'compound': -0.4588}",-0.4588,Negative
"Where the magic happens every month LOL Sophia did a terrific job, as usual! What am I gonna have for dinner?  http://twitpic.com/2y5bz",magic happens every month lol sophia terrific job usual gonna inner,"{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.7096}",0.7096,Positive
@jmielcarz send some of that warmness my way.... it's cold ,sen warmness way col,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,Positive
Power to levitate?.... still negative. ,power levitate still negative,"{'neg': 0.552, 'neu': 0.448, 'pos': 0.0, 'compound': -0.5719}",-0.5719,Negative
